County,ZIP Code,Year,New,Renewed,Insured-Initiated Nonrenewed,Insurer-Initiated Nonrenewed,,,
San Diego,92102,2015,818,5696,539,192,,,
San Diego,92103,2015,603,5543,485,110,,,
San Diego,92104,2015,962,7797,789,179,,,
San Diego,92105,2015,1068,8783,723,280,,,
San Diego,92106,2015,609,4945,451,114,,,
San Diego,92107,2015,683,6449,592,105,,,
San Diego,92108,2015,124,1029,150,13,,,
San Diego,92109,2015,954,8238,823,221,,,
San Diego,92110,2015,409,3906,344,82,,,
San Diego,92111,2015,802,8085,660,136,,,
San Diego,92112,2015,0,2,0,0,,,
San Diego,92113,2015,793,5550,475,304,,,
San Diego,92114,2015,1586,13694,1015,475,,,
San Diego,92115,2015,1172,9503,977,206,,,
San Diego,92116,2015,750,6458,574,129,,,
San Diego,92117,2015,1298,13175,1017,219,,,
San Diego,92118,2015,484,4325,437,140,,,
San Diego,92119,2015,672,6257,522,98,,,
San Diego,92120,2015,752,8135,635,111,,,
San Diego,92121,2015,87,696,54,15,,,
San Diego,92122,2015,541,5312,462,82,,,
San Diego,92123,2015,467,4856,384,83,,,
San Diego,92124,2015,415,4476,324,65,,,
,92125,2015,0,1,1,0,,,
San Diego,92126,2015,1337,13771,1097,224,,,
San Diego,92127,2015,1682,9269,1186,236,,,
San Diego,92128,2015,1283,10580,1070,184,,,
San Diego,92129,2015,1189,12259,1020,168,,,
San Diego,92130,2015,1571,10870,1172,210,,,
San Diego,92131,2015,837,8743,710,138,,,
San Diego,92132,2015,2,0,1,0,,,
,92133,2015,0,1,0,1,,,
San Diego,92134,2015,1,0,0,0,,,
San Diego,92135,2015,0,4,0,0,,,
San Diego,92136,2015,0,0,0,0,,,
San Diego,92138,2015,1,6,0,0,,,
San Diego,92139,2015,612,5889,452,134,,,
San Diego,92140,2015,0,0,0,0,,,
San Diego,92142,2015,0,1,0,0,,,
San Diego,92143,2015,0,3,0,0,,,
San Diego,92145,2015,1,2,1,0,,,
San Diego,92149,2015,0,3,0,0,,,
San Diego,92150,2015,0,4,0,0,,,
San Diego,92152,2015,0,0,0,0,,,
San Diego,92153,2015,0,1,0,0,,,
San Diego,92154,2015,1244,11912,942,273,,,
San Diego,92155,2015,0,1,0,0,,,
San Diego,92158,2015,0,1,0,0,,,
San Diego,92159,2015,1,1,0,0,,,
San Diego,92160,2015,0,4,0,0,,,
San Diego,92163,2015,0,0,0,0,,,
San Diego,92165,2015,0,1,0,0,,,
San Diego,92167,2015,0,1,0,0,,,
San Diego,92168,2015,0,0,0,0,,,
San Diego,92169,2015,0,1,0,0,,,
San Diego,92171,2015,0,2,0,0,,,
San Diego,92172,2015,0,2,0,0,,,
San Diego,92173,2015,266,2321,202,69,,,
San Diego,92174,2015,0,3,0,0,,,
San Diego,92175,2015,0,0,0,0,,,
San Diego,92178,2015,0,2,1,0,,,
San Diego,92186,2015,0,0,0,0,,,
San Diego,92191,2015,0,2,0,0,,,
San Diego,92192,2015,0,2,0,0,,,
San Diego,92193,2015,1,1,0,0,,,
San Diego,92195,2015,0,1,0,0,,,
San Diego,92196,2015,0,2,0,0,,,
Riverside,92201,2015,1981,12494,1453,339,,,
Riverside,92202,2015,1,9,0,0,,,
Riverside,92203,2015,1897,9121,1366,238,,,
,92209,2015,0,1,0,0,,,
Riverside,92210,2015,435,2453,322,113,,,
Riverside,92211,2015,1570,9179,1263,189,,,
Riverside,92220,2015,1276,8209,965,301,,,
Imperial,92222,2015,0,5,0,0,,,
Riverside,92223,2015,2439,13295,1639,347,,,
Riverside,92225,2015,414,3982,268,130,,,
Riverside,92226,2015,3,13,1,0,,,
Imperial,92227,2015,543,4536,375,164,,,
Riverside,92230,2015,96,459,60,36,,,
Imperial,92231,2015,670,5944,469,168,,,
Imperial,92232,2015,0,1,0,0,,,
Imperial,92233,2015,76,586,42,20,,,
Riverside,92234,2015,1983,12019,1500,358,,,
Riverside,92235,2015,1,12,0,0,,,
Riverside,92236,2015,902,5847,681,171,,,
Riverside,92239,2015,26,136,22,3,,,
Riverside,92240,2015,1657,8477,1260,363,,,
Riverside,92241,2015,474,3156,276,116,,,
San Bernardino,92242,2015,130,1131,91,38,,,
Imperial,92243,2015,932,7923,639,266,,,
Imperial,92244,2015,0,2,0,0,,,
Riverside,92247,2015,1,9,1,1,,,
Riverside,92248,2015,1,7,0,0,,,
Imperial,92249,2015,128,1193,76,36,,,
Imperial,92250,2015,172,1349,102,54,,,
Imperial,92251,2015,651,4431,435,122,,,
San Bernardino,92252,2015,519,3178,374,108,,,
Riverside,92253,2015,2405,14055,1928,380,,,
Riverside,92254,2015,110,1132,63,22,,,
Riverside,92255,2015,0,13,0,0,,,
San Bernardino,92256,2015,191,1220,113,55,,,
Imperial,92257,2015,71,478,24,21,,,
Riverside,92258,2015,27,74,13,11,,,
Imperial,92259,2015,14,147,12,7,,,
Riverside,92260,2015,1435,9051,994,274,,,
Riverside,92261,2015,1,14,0,0,,,
Riverside,92262,2015,1396,7065,1106,267,,,
Riverside,92263,2015,1,19,0,0,,,
Riverside,92264,2015,984,5250,759,171,,,
Imperial,92266,2015,13,139,10,4,,,
San Bernardino,92267,2015,54,327,21,8,,,
San Bernardino,92268,2015,40,234,26,11,,,
Riverside,92270,2015,1004,6057,801,246,,,
,92272,2015,0,1,0,0,,,
Imperial,92273,2015,25,194,14,12,,,
Riverside,92274,2015,362,1728,217,100,,,
Imperial,92275,2015,43,380,58,23,,,
Riverside,92276,2015,472,2623,254,65,,,
San Bernardino,92277,2015,703,5049,480,210,,,
San Bernardino,92278,2015,0,0,0,1,,,
San Bernardino,92280,2015,0,24,1,0,,,
Imperial,92281,2015,37,359,32,8,,,
Riverside,92282,2015,51,307,29,22,,,
Imperial,92283,2015,38,218,11,9,,,
San Bernardino,92284,2015,1313,8238,1031,282,,,
San Bernardino,92285,2015,125,798,75,39,,,
San Bernardino,92286,2015,0,24,1,3,,,
San Bernardino,92301,2015,1428,6078,1011,284,,,
San Bernardino,92304,2015,1,2,0,0,,,
San Bernardino,92305,2015,8,327,27,9,,,
,92306,2015,0,0,1,0,,,
San Bernardino,92307,2015,1662,10085,1245,351,,,
San Bernardino,92308,2015,1858,11138,1400,335,,,
San Bernardino,92309,2015,2,29,0,2,,,
San Bernardino,92310,2015,1,3,0,2,,,
San Bernardino,92311,2015,998,6816,673,303,,,
San Bernardino,92312,2015,1,12,1,0,,,
San Bernardino,92313,2015,301,2705,239,74,,,
San Bernardino,92314,2015,669,6821,589,296,,,
San Bernardino,92315,2015,406,6168,555,203,,,
San Bernardino,92316,2015,736,4960,472,187,,,
San Bernardino,92317,2015,4,216,14,1,,,
San Bernardino,92318,2015,8,15,1,1,,,
,92319,2015,0,1,0,0,,,
Riverside,92320,2015,463,2636,257,82,,,
San Bernardino,92321,2015,13,377,22,15,,,
San Bernardino,92322,2015,15,449,37,12,,,
San Bernardino,92323,2015,1,2,0,0,,,
San Bernardino,92324,2015,1245,9379,933,314,,,
San Bernardino,92325,2015,185,3915,392,104,,,
,92326,2015,1,55,6,0,,,
San Bernardino,92327,2015,7,97,5,5,,,
Inyo,92328,2015,1,7,0,1,,,
San Bernardino,92329,2015,2,80,5,1,,,
,92330,2015,0,2,0,0,,,
San Bernardino,92331,2015,1,5,0,1,,,
San Bernardino,92332,2015,0,5,0,0,,,
San Bernardino,92333,2015,30,661,44,17,,,
San Bernardino,92334,2015,2,14,1,6,,,
San Bernardino,92335,2015,1770,12890,1223,477,,,
San Bernardino,92336,2015,3262,19525,2480,451,,,
San Bernardino,92337,2015,1079,7547,886,225,,,
San Bernardino,92338,2015,0,3,0,0,,,
San Bernardino,92339,2015,21,496,47,7,,,
San Bernardino,92340,2015,0,44,2,3,,,
San Bernardino,92341,2015,21,701,60,18,,,
San Bernardino,92342,2015,425,2273,344,63,,,
,92343,2015,0,0,0,0,,,
San Bernardino,92344,2015,896,4804,666,141,,,
San Bernardino,92345,2015,3091,18383,2361,642,,,
San Bernardino,92346,2015,1662,12112,1272,351,,,
San Bernardino,92347,2015,14,120,15,17,,,
,92349,2015,0,5,1,3,,,
San Bernardino,92350,2015,1,2,1,0,,,
San Bernardino,92352,2015,364,5993,622,157,,,
,92353,2015,1,1,0,0,,,
San Bernardino,92354,2015,560,4113,471,98,,,
,92355,2015,0,1,0,0,,,
San Bernardino,92356,2015,215,1365,150,62,,,
San Bernardino,92358,2015,12,167,15,4,,,
San Bernardino,92359,2015,249,2057,196,52,,,
San Bernardino,92363,2015,276,1947,156,79,,,
San Bernardino,92364,2015,3,6,0,1,,,
San Bernardino,92365,2015,63,554,35,29,,,
San Bernardino,92366,2015,0,4,1,0,,,
San Bernardino,92368,2015,18,124,8,9,,,
San Bernardino,92369,2015,0,2,0,0,,,
San Bernardino,92371,2015,633,3763,378,188,,,
San Bernardino,92372,2015,245,1602,154,68,,,
San Bernardino,92373,2015,898,7733,721,163,,,
San Bernardino,92374,2015,1272,9119,900,224,,,
San Bernardino,92375,2015,1,14,0,1,,,
San Bernardino,92376,2015,2038,12917,1421,464,,,
San Bernardino,92377,2015,672,4701,501,115,,,
San Bernardino,92378,2015,11,119,8,2,,,
,92381,2015,0,1,0,0,,,
San Bernardino,92382,2015,126,2599,214,85,,,
,92383,2015,1,2,0,0,,,
Inyo,92384,2015,1,18,1,2,,,
San Bernardino,92385,2015,6,114,8,2,,,
San Bernardino,92386,2015,181,2078,196,70,,,
,92387,2015,0,1,0,0,,,
,92388,2015,0,7,0,0,,,
Inyo,92389,2015,1,16,0,1,,,
San Bernardino,92391,2015,45,876,74,35,,,
San Bernardino,92392,2015,2346,14300,2020,445,,,
San Bernardino,92393,2015,2,43,4,0,,,
San Bernardino,92394,2015,1463,6923,1136,259,,,
San Bernardino,92395,2015,1779,8248,1325,298,,,
,92396,2015,0,1,0,0,,,
San Bernardino,92397,2015,207,2346,190,57,,,
San Bernardino,92398,2015,41,314,31,12,,,
San Bernardino,92399,2015,1996,13559,1379,400,,,
San Bernardino,92401,2015,27,159,14,9,,,
San Bernardino,92402,2015,0,4,0,0,,,
San Bernardino,92403,2015,2,3,0,2,,,
San Bernardino,92404,2015,1552,9576,1087,403,,,
San Bernardino,92405,2015,864,5187,560,271,,,
San Bernardino,92406,2015,0,6,0,0,,,
San Bernardino,92407,2015,1898,10322,1217,365,,,
San Bernardino,92408,2015,270,1753,211,86,,,
,92409,2015,0,3,0,0,,,
San Bernardino,92410,2015,1021,5306,624,345,,,
San Bernardino,92411,2015,586,3438,377,179,,,
San Bernardino,92413,2015,2,8,0,0,,,
San Bernardino,92415,2015,1,0,0,0,,,
San Bernardino,92423,2015,0,7,2,0,,,
San Bernardino,92427,2015,0,9,0,0,,,
,92453,2015,0,1,0,0,,,
Riverside,92501,2015,573,3794,401,130,,,
Riverside,92502,2015,0,7,0,0,,,
Riverside,92503,2015,2409,16598,1759,499,,,
Riverside,92504,2015,1604,10535,1127,354,,,
Riverside,92505,2015,1133,7922,857,229,,,
Riverside,92506,2015,1606,12659,1293,308,,,
Riverside,92507,2015,1123,6757,752,206,,,
Riverside,92508,2015,1255,8154,1049,201,,,
Riverside,92509,2015,2077,13419,1337,524,,,
Riverside,92513,2015,0,14,1,0,,,
Riverside,92514,2015,2,4,1,0,,,
Riverside,92516,2015,0,12,0,0,,,
Riverside,92517,2015,0,13,0,1,,,
Riverside,92518,2015,0,5,0,1,,,
Riverside,92519,2015,0,11,0,0,,,
Riverside,92530,2015,1867,10695,1205,359,,,
Riverside,92531,2015,0,3,0,0,,,
Riverside,92532,2015,1273,5122,866,174,,,
Riverside,92536,2015,121,913,99,26,,,
Riverside,92539,2015,147,954,81,61,,,
Riverside,92543,2015,1499,6663,961,368,,,
Riverside,92544,2015,1789,10755,1313,450,,,
Riverside,92545,2015,2153,11716,1662,385,,,
Riverside,92546,2015,0,8,0,0,,,
Riverside,92548,2015,177,1217,94,66,,,
Riverside,92549,2015,200,2876,275,54,,,
,92550,2015,0,1,0,0,,,
Riverside,92551,2015,998,5905,798,211,,,
Riverside,92552,2015,0,42,3,1,,,
Riverside,92553,2015,1894,11846,1391,478,,,
Riverside,92554,2015,1,2,0,0,,,
Riverside,92555,2015,1413,8712,1122,266,,,
Riverside,92556,2015,0,11,2,0,,,
Riverside,92557,2015,1723,11060,1313,333,,,
,92558,2015,0,1,0,0,,,
Riverside,92561,2015,72,621,71,21,,,
Riverside,92562,2015,2441,14715,1989,431,,,
Riverside,92563,2015,2958,14681,2259,395,,,
Riverside,92564,2015,0,7,0,0,,,
,92565,2015,0,1,0,0,,,
Riverside,92567,2015,248,1923,164,79,,,
Riverside,92570,2015,1387,8073,838,409,,,
Riverside,92571,2015,1822,9575,1354,307,,,
Riverside,92572,2015,0,12,3,0,,,
Riverside,92581,2015,1,18,2,0,,,
Riverside,92582,2015,796,3592,590,147,,,
Riverside,92583,2015,1193,6315,852,267,,,
Riverside,92584,2015,2456,11642,1764,329,,,
Riverside,92585,2015,1094,5052,806,155,,,
Riverside,92586,2015,1300,7771,1010,233,,,
Riverside,92587,2015,912,5004,668,198,,,
Riverside,92589,2015,0,10,2,0,,,
Riverside,92590,2015,80,652,60,20,,,
Riverside,92591,2015,1623,8964,1150,226,,,
Riverside,92592,2015,3317,19545,2720,474,,,
Riverside,92593,2015,0,11,1,0,,,
Riverside,92595,2015,1323,7387,954,242,,,
Riverside,92596,2015,1305,5713,930,144,,,
Orange,92602,2015,922,3128,434,68,,,
Orange,92603,2015,627,3821,475,123,,,
Orange,92604,2015,479,4512,420,67,,,
Orange,92605,2015,0,3,0,0,,,
Orange,92606,2015,365,3071,325,48,,,
Orange,92607,2015,0,9,1,1,,,
Orange,92609,2015,0,5,0,0,,,
Orange,92610,2015,284,2429,224,37,,,
Orange,92612,2015,177,1615,182,24,,,
Orange,92614,2015,335,3020,304,41,,,
Orange,92615,2015,0,8,0,0,,,
Orange,92616,2015,0,4,0,1,,,
Orange,92617,2015,106,739,44,12,,,
Orange,92618,2015,1005,4066,643,95,,,
Orange,92619,2015,1,9,0,0,,,
Orange,92620,2015,1899,9431,1155,182,,,
,92621,2015,0,8,1,0,,,
Orange,92623,2015,0,4,0,0,,,
Orange,92624,2015,264,1995,221,42,,,
Orange,92625,2015,556,4163,439,99,,,
Orange,92626,2015,901,8176,741,124,,,
Orange,92627,2015,1071,8318,783,181,,,
Orange,92628,2015,0,7,0,0,,,
Orange,92629,2015,829,6646,651,168,,,
Orange,92630,2015,1726,11797,1233,233,,,
,92631,2015,0,7,0,1,,,
,92632,2015,1,8,0,0,,,
,92633,2015,0,6,0,0,,,
,92634,2015,0,1,0,0,,,
,92635,2015,0,4,0,2,,,
Orange,92637,2015,93,629,101,7,,,
,92638,2015,0,1,0,0,,,
,92640,2015,0,12,1,0,,,
,92641,2015,0,4,0,0,,,
,92643,2015,0,1,0,0,,,
,92644,2015,0,1,0,0,,,
,92645,2015,0,4,0,1,,,
Orange,92646,2015,1500,14394,1139,227,,,
Orange,92647,2015,1074,10767,877,134,,,
Orange,92648,2015,982,8273,782,165,,,
Orange,92649,2015,877,7754,650,135,,,
Orange,92650,2015,0,0,0,0,,,
Orange,92651,2015,992,8243,713,234,,,
Orange,92652,2015,1,4,1,1,,,
Orange,92653,2015,775,5879,599,144,,,
Orange,92654,2015,0,4,0,0,,,
Orange,92655,2015,250,1154,147,46,,,
Orange,92656,2015,985,7022,853,170,,,
Orange,92657,2015,449,2831,333,99,,,
Orange,92658,2015,0,12,0,0,,,
Orange,92659,2015,0,10,0,0,,,
Orange,92660,2015,934,6529,703,205,,,
Orange,92661,2015,187,1426,127,47,,,
Orange,92662,2015,120,1207,100,23,,,
Orange,92663,2015,687,4772,552,139,,,
,92665,2015,0,7,0,0,,,
,92666,2015,0,35,3,0,,,
,92667,2015,0,38,3,1,,,
,92668,2015,0,9,1,0,,,
,92669,2015,1,12,1,0,,,
,92670,2015,0,7,0,0,,,
Orange,92672,2015,916,7784,739,154,,,
Orange,92673,2015,999,7043,758,188,,,
Orange,92674,2015,0,8,2,0,,,
Orange,92675,2015,1025,7280,758,176,,,
Orange,92676,2015,36,414,27,17,,,
Orange,92677,2015,1801,14216,1478,323,,,
Orange,92678,2015,1,41,3,1,,,
Orange,92679,2015,989,8265,797,201,,,
,92680,2015,0,6,2,1,,,
Orange,92683,2015,2112,15220,1630,352,,,
Orange,92684,2015,0,6,0,0,,,
Orange,92685,2015,0,5,0,0,,,
,92686,2015,0,13,0,4,,,
,92687,2015,0,8,2,0,,,
Orange,92688,2015,915,7478,776,156,,,
,92689,2015,0,0,1,0,,,
Orange,92690,2015,1,7,0,0,,,
Orange,92691,2015,1305,11400,1067,229,,,
Orange,92692,2015,1576,11950,1333,278,,,
Orange,92693,2015,0,4,0,0,,,
Orange,92694,2015,1014,4787,669,164,,,
Orange,92701,2015,458,3520,322,95,,,
Orange,92703,2015,903,6406,596,210,,,
Orange,92704,2015,1224,9557,933,248,,,
Orange,92705,2015,1020,9244,808,209,,,
Orange,92706,2015,625,5142,490,99,,,
Orange,92707,2015,769,7017,546,130,,,
Orange,92708,2015,1454,12672,1189,221,,,
,92710,2015,0,1,0,0,,,
Orange,92711,2015,0,5,0,0,,,
,92713,2015,0,1,0,0,,,
,92714,2015,0,12,0,1,,,
,92715,2015,0,7,0,1,,,
,92720,2015,0,3,0,1,,,
Orange,92728,2015,0,9,0,0,,,
,92731,2015,0,1,0,0,,,
Orange,92735,2015,0,1,0,0,,,
Orange,92780,2015,731,6955,647,114,,,
Orange,92781,2015,1,17,0,2,,,
Orange,92782,2015,553,3852,456,75,,,
Orange,92799,2015,0,3,0,0,,,
Orange,92801,2015,744,6127,586,136,,,
Orange,92802,2015,522,3975,387,114,,,
Orange,92803,2015,0,7,1,0,,,
Orange,92804,2015,1413,10540,1095,237,,,
Orange,92805,2015,969,7801,705,188,,,
Orange,92806,2015,581,5049,481,97,,,
Orange,92807,2015,949,8649,805,142,,,
Orange,92808,2015,518,4427,441,91,,,
Orange,92809,2015,0,7,0,0,,,
Orange,92811,2015,0,2,0,0,,,
Orange,92812,2015,0,4,0,0,,,
Orange,92814,2015,0,6,0,0,,,
Orange,92815,2015,0,5,0,0,,,
Orange,92816,2015,0,2,0,0,,,
Orange,92817,2015,0,17,0,0,,,
Orange,92821,2015,1118,8305,846,200,,,
Orange,92822,2015,0,14,1,0,,,
Orange,92823,2015,217,1067,118,23,,,
Orange,92825,2015,0,1,0,0,,,
Orange,92831,2015,556,5037,491,76,,,
Orange,92832,2015,428,3558,308,64,,,
Orange,92833,2015,1199,9528,944,159,,,
Orange,92834,2015,0,9,0,0,,,
Orange,92835,2015,623,5850,527,103,,,
Orange,92836,2015,0,5,0,0,,,
Orange,92837,2015,0,5,0,0,,,
Orange,92838,2015,0,5,0,0,,,
Orange,92840,2015,1111,8064,852,189,,,
Orange,92841,2015,804,5390,656,144,,,
Orange,92842,2015,0,14,1,0,,,
Orange,92843,2015,852,5447,651,129,,,
Orange,92844,2015,367,2438,285,59,,,
Orange,92845,2015,387,4615,320,57,,,
Orange,92846,2015,0,7,0,0,,,
Orange,92850,2015,0,1,0,0,,,
Orange,92856,2015,0,11,0,0,,,
Orange,92857,2015,0,4,0,0,,,
Orange,92859,2015,2,7,0,0,,,
Riverside,92860,2015,715,6010,565,135,,,
Orange,92861,2015,194,1870,157,35,,,
Orange,92862,2015,1,3,0,0,,,
Orange,92863,2015,2,22,1,1,,,
Orange,92865,2015,430,3983,363,70,,,
Orange,92866,2015,300,2794,241,39,,,
Orange,92867,2015,1014,9362,792,141,,,
Orange,92868,2015,288,2523,223,60,,,
Orange,92869,2015,822,7765,672,149,,,
Orange,92870,2015,1157,10038,910,211,,,
Orange,92871,2015,0,3,0,0,,,
Riverside,92877,2015,1,14,1,0,,,
Riverside,92878,2015,0,16,0,1,,,
Riverside,92879,2015,1178,8261,949,233,,,
Riverside,92880,2015,2872,15208,2263,360,,,
Riverside,92881,2015,1075,6985,870,192,,,
Riverside,92882,2015,1826,13041,1412,303,,,
Riverside,92883,2015,1532,8160,1180,255,,,
Orange,92885,2015,0,10,0,0,,,
Orange,92886,2015,1475,12491,1195,236,,,
Orange,92887,2015,541,5166,439,95,,,
,92897,2015,0,1,0,0,,,
Ventura,93001,2015,789,7188,621,146,,,
Ventura,93002,2015,0,8,0,0,,,
Ventura,93003,2015,1149,11496,923,192,,,
Ventura,93004,2015,809,7257,588,146,,,
Ventura,93005,2015,0,3,0,0,,,
Ventura,93006,2015,0,8,1,0,,,
Ventura,93010,2015,1159,10758,875,221,,,
Ventura,93011,2015,1,8,1,0,,,
Ventura,93012,2015,1124,8238,859,182,,,
Santa Barbara,93013,2015,313,3443,225,67,,,
Santa Barbara,93014,2015,0,1,1,0,,,
Ventura,93015,2015,453,3342,264,91,,,
Ventura,93016,2015,0,3,0,0,,,
Ventura,93020,2015,0,8,1,0,,,
Ventura,93021,2015,1194,8436,844,198,,,
Ventura,93022,2015,204,1786,151,45,,,
Ventura,93023,2015,723,6159,536,149,,,
Ventura,93024,2015,0,2,0,0,,,
,93026,2015,0,1,0,0,,,
Ventura,93030,2015,912,9530,743,189,,,
Ventura,93031,2015,1,14,0,0,,,
Ventura,93032,2015,0,4,0,0,,,
Ventura,93033,2015,1093,10298,801,270,,,
Ventura,93034,2015,0,3,0,0,,,
Ventura,93035,2015,842,7165,687,145,,,
Ventura,93036,2015,896,5404,490,140,,,
Ventura,93040,2015,32,323,25,8,,,
Ventura,93041,2015,359,3116,298,53,,,
Ventura,93042,2015,0,1,0,0,,,
Ventura,93043,2015,1,1,0,0,,,
Ventura,93044,2015,0,5,1,0,,,
Ventura,93060,2015,619,5582,404,145,,,
Ventura,93061,2015,0,7,1,0,,,
Ventura,93062,2015,1,11,1,1,,,
Ventura,93063,2015,1521,13200,1203,276,,,
Ventura,93064,2015,0,1,0,0,,,
Ventura,93065,2015,2057,17032,1681,335,,,
Ventura,93066,2015,102,635,62,22,,,
Santa Barbara,93067,2015,34,342,23,4,,,
Ventura,93094,2015,0,5,0,0,,,
Santa Barbara,93101,2015,388,4268,309,70,,,
Santa Barbara,93102,2015,0,5,1,0,,,
Santa Barbara,93103,2015,347,3713,254,96,,,
Santa Barbara,93105,2015,599,5918,453,137,,,
Santa Barbara,93106,2015,2,2,1,0,,,
Santa Barbara,93107,2015,0,1,0,0,,,
Santa Barbara,93108,2015,433,3661,334,107,,,
Santa Barbara,93109,2015,280,2975,228,63,,,
Santa Barbara,93110,2015,406,3811,271,73,,,
Santa Barbara,93111,2015,349,4504,281,63,,,
Santa Barbara,93116,2015,0,3,0,0,,,
Santa Barbara,93117,2015,541,6145,383,101,,,
Santa Barbara,93118,2015,0,1,0,0,,,
Santa Barbara,93130,2015,0,1,0,0,,,
Santa Barbara,93140,2015,0,1,0,0,,,
,93169,2015,0,0,1,0,,,
Santa Barbara,93190,2015,0,0,0,0,,,
Tulare,93201,2015,22,89,9,8,,,
Kings,93202,2015,114,844,77,31,,,
Kern,93203,2015,384,2542,241,77,,,
Kings,93204,2015,148,1238,94,44,,,
Kern,93205,2015,71,768,56,33,,,
Kern,93206,2015,56,229,25,29,,,
Tulare,93207,2015,18,212,16,7,,,
Tulare,93208,2015,5,167,9,5,,,
Fresno,93210,2015,285,2625,188,65,,,
Kings,93212,2015,542,2138,235,270,,,
Kern,93215,2015,787,6736,529,221,,,
Kern,93216,2015,0,0,0,0,,,
Tulare,93218,2015,20,131,11,4,,,
Tulare,93219,2015,140,1149,90,55,,,
Kern,93220,2015,0,1,0,0,,,
Tulare,93221,2015,445,3430,299,120,,,
Kern,93222,2015,129,874,80,39,,,
Tulare,93223,2015,216,1880,149,57,,,
Kern,93224,2015,13,115,5,11,,,
Kern,93225,2015,273,2582,287,80,,,
Kern,93226,2015,6,75,5,5,,,
Tulare,93227,2015,26,143,7,14,,,
Kings,93230,2015,1991,13892,1334,484,,,
Kings,93232,2015,0,9,1,0,,,
Fresno,93234,2015,37,507,32,4,,,
Tulare,93235,2015,72,749,43,23,,,
Tulare,93237,2015,0,2,0,0,,,
Kern,93238,2015,84,798,61,19,,,
Kings,93239,2015,22,108,12,7,,,
Kern,93240,2015,272,2081,172,81,,,
Kern,93241,2015,263,1873,175,61,,,
Fresno,93242,2015,58,416,36,12,,,
Kern,93243,2015,48,332,30,20,,,
Tulare,93244,2015,9,101,11,2,,,
Kings,93245,2015,794,6088,590,153,,,
Tulare,93247,2015,391,2788,238,105,,,
Kern,93249,2015,19,183,8,8,,,
Kern,93250,2015,297,2048,167,84,,,
Kern,93251,2015,4,15,4,2,,,
Kern,93252,2015,45,270,24,16,,,
Santa Barbara,93254,2015,27,177,17,11,,,
Kern,93255,2015,27,186,18,16,,,
Tulare,93256,2015,82,628,61,27,,,
Tulare,93257,2015,1896,14020,1295,547,,,
Tulare,93258,2015,6,28,6,2,,,
Tulare,93260,2015,11,251,12,11,,,
Tulare,93261,2015,27,274,17,8,,,
Tulare,93262,2015,0,14,0,0,,,
Kern,93263,2015,470,3187,301,102,,,
,93264,2015,0,1,0,0,,,
Tulare,93265,2015,163,1576,146,50,,,
Kings,93266,2015,24,241,23,6,,,
Tulare,93267,2015,122,900,85,73,,,
Kern,93268,2015,520,3644,375,168,,,
Tulare,93270,2015,87,776,50,41,,,
Tulare,93271,2015,93,959,86,35,,,
Tulare,93272,2015,45,430,22,11,,,
Tulare,93274,2015,2044,14166,1357,464,,,
Tulare,93275,2015,0,3,0,0,,,
Kern,93276,2015,4,16,0,2,,,
Tulare,93277,2015,1700,12971,1318,365,,,
Tulare,93278,2015,0,2,0,0,,,
Tulare,93279,2015,0,2,0,0,,,
Kern,93280,2015,436,3496,294,109,,,
Tulare,93282,2015,0,2,0,1,,,
Kern,93283,2015,78,641,43,27,,,
Kern,93285,2015,119,1431,102,40,,,
Tulare,93286,2015,193,1620,140,60,,,
Kern,93287,2015,2,40,0,1,,,
Tulare,93290,2015,0,7,1,0,,,
Tulare,93291,2015,2010,11792,1284,345,,,
Tulare,93292,2015,1298,9060,897,264,,,
Kern,93301,2015,344,1959,254,114,,,
Kern,93302,2015,1,2,0,0,,,
Kern,93304,2015,1595,9130,1107,491,,,
Kern,93305,2015,1093,6015,796,319,,,
Kern,93306,2015,2421,14033,1670,550,,,
Kern,93307,2015,2203,12401,1423,637,,,
Kern,93308,2015,1701,11092,1254,416,,,
Kern,93309,2015,1692,10518,1276,410,,,
Kern,93311,2015,1879,10684,1312,269,,,
Kern,93312,2015,2226,14601,1734,306,,,
Kern,93313,2015,2182,10277,1355,297,,,
Kern,93314,2015,1410,6368,718,179,,,
Kern,93380,2015,1,1,0,1,,,
Kern,93383,2015,0,3,0,0,,,
Kern,93386,2015,0,3,0,0,,,
Kern,93387,2015,0,2,0,0,,,
Kern,93388,2015,0,1,0,0,,,
Kern,93389,2015,0,1,0,0,,,
Kern,93390,2015,0,4,0,0,,,
San Luis Obispo,93401,2015,788,7019,548,160,,,
San Luis Obispo,93402,2015,529,5023,394,79,,,
San Luis Obispo,93403,2015,0,1,0,0,,,
San Luis Obispo,93405,2015,488,4360,364,85,,,
San Luis Obispo,93406,2015,0,3,1,0,,,
San Luis Obispo,93407,2015,0,0,0,0,,,
San Luis Obispo,93409,2015,0,1,0,0,,,
San Luis Obispo,93410,2015,0,0,2,0,,,
San Luis Obispo,93412,2015,0,0,0,0,,,
San Luis Obispo,93420,2015,940,8855,702,159,,,
San Luis Obispo,93421,2015,1,3,1,1,,,
